人民日报二阶段.txt
	\n	 0.08262469856580784
	 	 0.04061429115369971
	口罩	 0.011359309557050386
	武汉	 0.010470871938063207
	物资	 0.008567077040233533
	加油	 0.007742099251174007
	🙏	 0.006726741972331514
	请	 0.006028683843127301
	说	 0.0057748445234166775
	医院	 0.005394085543850742
	…	 0.005330625713923087
	政府	 0.0052671658839954305
	真的	 0.0052671658839954305
	湖南	 0.005076786394212464
	急	 0.004822947074501841
	一急	 0.004505647924863561
	湖北	 0.004442188094935905
	希望	 0.00437872826500825
	山东	 0.004188348775225282
	疫情	 0.004061429115369971
	红十字会	 0.004061429115369971
	回复	 0.003934509455514659
	没	 0.003680670135804036
	全国	 0.0034902906460210687
	江西	 0.0034902906460210687
	一级	 0.003426830816093413
	数据	 0.003363370986165757
	想	 0.003363370986165757
	响应	 0.0032364513263104457
	中国	 0.0032364513263104457
	关注	 0.002982612006599822
	感染	 0.0029191521766721664
	吃	 0.0029191521766721664
	更新	 0.002792232516816855
	医护人员	 0.002792232516816855
	河南	 0.002728772686889199
	做	 0.002728772686889199
	❗	 0.0026653128569615434
	确诊	 0.0026653128569615434
	人民	 0.0026018530270338876
	\xa0	 0.002538393197106232
	号	 0.002474933367178576
	国家	 0.0023480137073232646
	医生	 0.002284553877395609
	求	 0.002284553877395609
	上班	 0.002284553877395609
	浙江	 0.0022210940474679526
	医务人员	 0.0022210940474679526
	病毒	 0.0022210940474679526
	太	 0.0022210940474679526
	安徽	 0.0022210940474679526
	透明化	 0.002157634217540297
	重视	 0.002157634217540297
	太好了	 0.002094174387612641
	野味	 0.002094174387612641
	挺住	 0.002094174387612641
	广西	 0.002094174387612641
	害怕	 0.0019672547277573295
	陕西	 0.0019672547277573295
	超级	 0.0019672547277573295
	平安	 0.0019672547277573295
	宣传	 0.0019672547277573295
	医疗	 0.001840335067902018
	地方	 0.001840335067902018
	开学	 0.001840335067902018
	先	 0.0017768752379743622
	买不到	 0.0017768752379743622
	老百姓	 0.0017768752379743622
	新余	 0.0017768752379743622
	肺炎	 0.0017768752379743622
	广东	 0.0017134154080467065
	人员	 0.0017134154080467065
	骂	 0.0016499555781190507
	一线	 0.0015864957481913947
	接触	 0.0015864957481913947
	拜托	 0.001523035918263739
	高三	 0.001523035918263739
	防护	 0.001523035918263739
	买	 0.001523035918263739
	启动	 0.001523035918263739
	人口	 0.0014595760883360832
	刷	 0.0014595760883360832
	2020	 0.0014595760883360832
	严查	 0.0014595760883360832
	防护服	 0.0013961162584084274
	信息	 0.0013961162584084274
	新闻	 0.0013961162584084274
	活命	 0.0013326564284807717
	月	 0.0013326564284807717
	防控	 0.0013326564284807717
	红十字	 0.0013326564284807717
	别聚	 0.0013326564284807717
	捐	 0.0013326564284807717
	新型	 0.0013326564284807717
	情况	 0.0013326564284807717
	几个	 0.001269196598553116
	求求	 0.001269196598553116
	带	 0.001269196598553116
	公布	 0.001269196598553116
	更	 0.001269196598553116
	天	 0.001269196598553116
	这是	 0.001269196598553116
	年	 0.0012057367686254602
	🐊	 0.0012057367686254602
	老人	 0.0012057367686254602
	河北	 0.0012057367686254602
	山西	 0.0011422769386978044
	重庆	 0.0011422769386978044
	患者	 0.0011422769386978044
	14	 0.0011422769386978044
	谢谢	 0.0010788171087701484
	用具	 0.0010788171087701484
	支援	 0.0010788171087701484
	一点	 0.0010788171087701484
	领导	 0.0010788171087701484
	请问	 0.0010153572788424927
	社会	 0.0010153572788424927
	大学生	 0.0010153572788424927
	延长	 0.0010153572788424927
	辛苦	 0.0010153572788424927
	捐赠	 0.0010153572788424927
	评论	 0.0010153572788424927
	聚集	 0.0010153572788424927
	回来	 0.0010153572788424927
	控制	 0.0009518974489148369
	黑龙江	 0.0009518974489148369
	钱	 0.0009518974489148369
	特别	 0.0009518974489148369
	天天	 0.0009518974489148369
	有人	 0.0009518974489148369
	建议	 0.0009518974489148369
	搜	 0.0009518974489148369
	热	 0.0009518974489148369
	解决	 0.0009518974489148369
	农村	 0.0009518974489148369
	在家	 0.0008884376189871811
	发生	 0.0008884376189871811
	人数	 0.0008884376189871811
	举报	 0.0008884376189871811
	点	 0.0008884376189871811
	到位	 0.0008884376189871811
	工作	 0.0008884376189871811
	一种	 0.0008249777890595254
	北京	 0.0008249777890595254
	出门	 0.0008249777890595254
	药店	 0.0008249777890595254
	大理	 0.0008249777890595254
	好消息	 0.0008249777890595254
	戴	 0.0008249777890595254
	检测	 0.0008249777890595254
	造谣	 0.0008249777890595254
	措施	 0.0007615179591318695
	城市	 0.0007615179591318695
	禁止	 0.0007615179591318695
	黑	 0.0007615179591318695
	日	 0.0007615179591318695
	爆发	 0.0007615179591318695
	问	 0.0007615179591318695
	查	 0.0007615179591318695
	地区	 0.0007615179591318695
	相关	 0.0007615179591318695
	四川	 0.0007615179591318695
	隔离	 0.0007615179591318695
	💪	 0.0007615179591318695
	病例	 0.0007615179591318695
	赞	 0.0007615179591318695
	家里	 0.0007615179591318695
	重灾区	 0.0007615179591318695
	妈	 0.0006980581292042137
	感觉	 0.0006980581292042137
	疫区	 0.0006980581292042137
	世界	 0.0006980581292042137
	万	 0.0006980581292042137
	事件	 0.0006980581292042137
	啊啊啊	 0.0006980581292042137
	雨衣	 0.0006980581292042137
	西藏	 0.0006980581292042137
	可怕	 0.0006980581292042137
	发	 0.0006980581292042137
	消息	 0.0006980581292042137
	湖北省	 0.0006980581292042137
	保护	 0.0006980581292042137
	号线	 0.0006980581292042137
	家人	 0.0006980581292042137
	接受	 0.0006980581292042137
	听	 0.0006980581292042137
